Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,PublicIP-Out,CAN1-USW2-AWS-Out-Bytes,,05/03/22 09:00:00,05/03/22 10:00:00,66078
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/03/22 00:00:00,05/03/22 01:00:00,19695
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/04/22 12:00:00,05/04/22 13:00:00,262803
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/04/22 10:00:00,05/04/22 11:00:00,27550
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/03/22 22:00:00,05/03/22 23:00:00,32212254720
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/04/22 09:00:00,05/04/22 10:00:00,3525718
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/03/22 01:00:00,05/03/22 02:00:00,436
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/04/22 05:00:00,05/04/22 06:00:00,287294
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/04/22 16:00:00,05/04/22 17:00:00,60184
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/04/22 02:00:00,05/04/22 03:00:00,493492
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/03/22 11:00:00,05/03/22 12:00:00,1
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/04/22 13:00:00,05/04/22 14:00:00,1
AmazonEC2,RunInstances,EUC1-C3DataTransfer-In-Bytes,,05/03/22 10:00:00,05/03/22 11:00:00,3975
AmazonEC2,PublicIP-In,USW2-USW1-AWS-In-Bytes,,05/08/22 16:00:00,05/08/22 17:00:00,3357025
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/05/22 12:00:00,05/05/22 13:00:00,39678864
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/08/22 22:00:00,05/08/22 23:00:00,3398
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/08/22 06:00:00,05/08/22 07:00:00,10
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/08/22 03:00:00,05/08/22 04:00:00,43172
AmazonEC2,RunInstances,EUW3-CloudFront-Out-Bytes,,05/07/22 06:00:00,05/07/22 07:00:00,3406
AmazonEC2,PublicIP-In,EUW3-EU-AWS-In-Bytes,,05/06/22 17:00:00,05/06/22 18:00:00,23848
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/05/22 21:00:00,05/05/22 22:00:00,2581763
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/05/22 07:00:00,05/05/22 08:00:00,39610
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/08/22 19:00:00,05/08/22 20:00:00,2340
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/06/22 22:00:00,05/06/22 23:00:00,19857
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/05/22 06:00:00,05/05/22 07:00:00,34971
AmazonEC2,PublicIP-In,USW2-EU-AWS-In-Bytes,,05/08/22 20:00:00,05/08/22 21:00:00,77209
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/06/22 17:00:00,05/06/22 18:00:00,73221
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/06/22 07:00:00,05/06/22 08:00:00,24916
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/08/22 15:00:00,05/08/22 16:00:00,15244
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,05/05/22 14:00:00,05/05/22 15:00:00,1235719
AmazonEC2,RunInstances,USW2-USE1-AWS-In-Bytes,,05/07/22 22:00:00,05/07/22 23:00:00,88159
AmazonEC2,PublicIP-In,CAN1-USW1-AWS-In-Bytes,,05/05/22 05:00:00,05/05/22 06:00:00,14736
AmazonEC2,RunInstances,EUC1-C3DataTransfer-In-Bytes,,05/08/22 03:00:00,05/08/22 04:00:00,2026
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/05/22 22:00:00,05/05/22 23:00:00,1
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/06/22 05:00:00,05/06/22 06:00:00,30138
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/08/22 07:00:00,05/08/22 08:00:00,14755
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/08/22 18:00:00,05/08/22 19:00:00,8589934592
AmazonEC2,PublicIP-In,USE1-APN1-AWS-In-Bytes,,05/06/22 15:00:00,05/06/22 16:00:00,80
AmazonEC2,PublicIP-Out,USW2-CAN1-AWS-Out-Bytes,,05/08/22 18:00:00,05/08/22 19:00:00,1610
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/08/22 03:00:00,05/08/22 04:00:00,42642
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/08/22 09:00:00,05/08/22 10:00:00,1
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/07/22 18:00:00,05/07/22 19:00:00,27961815
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/05/22 06:00:00,05/05/22 07:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/08/22 16:00:00,05/08/22 17:00:00,3354
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/08/22 13:00:00,05/08/22 14:00:00,76518
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/08/22 12:00:00,05/08/22 13:00:00,215311
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/07/22 16:00:00,05/07/22 17:00:00,9170
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/07/22 10:00:00,05/07/22 11:00:00,91360
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/05/22 05:00:00,05/05/22 06:00:00,3045367
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/07/22 21:00:00,05/07/22 22:00:00,484246
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/06/22 00:00:00,05/06/22 01:00:00,18958673
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/08/22 02:00:00,05/08/22 03:00:00,406926
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/05/22 16:00:00,05/05/22 17:00:00,483183820800
AmazonEC2,RunInstances,USW2-CloudFront-Out-Bytes,,05/07/22 11:00:00,05/07/22 12:00:00,22549
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/06/22 08:00:00,05/06/22 09:00:00,32212254720
AmazonEC2,PublicIP-In,EUW3-USW1-AWS-In-Bytes,,05/05/22 09:00:00,05/05/22 10:00:00,32638
AmazonEC2,PublicIP-In,EUW3-USW1-AWS-In-Bytes,,05/07/22 14:00:00,05/07/22 15:00:00,91298
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/07/22 19:00:00,05/07/22 20:00:00,15
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/07/22 13:00:00,05/07/22 14:00:00,2376
AmazonEC2,RunInstances,CAN1-USE1-AWS-Out-Bytes,,05/07/22 09:00:00,05/07/22 10:00:00,40233
AmazonEC2,EBS:Gp2-IO-Write,CAN1-EBS:VolumeIOUsage.gp2,,05/06/22 09:00:00,05/06/22 10:00:00,64989
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/05/22 16:00:00,05/05/22 17:00:00,31828
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/06/22 08:00:00,05/06/22 09:00:00,107566
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/08/22 11:00:00,05/08/22 12:00:00,8589934592
AmazonEC2,RunInstances,USW2-USE1-AWS-In-Bytes,,05/07/22 11:00:00,05/07/22 12:00:00,49662
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/08/22 01:00:00,05/08/22 02:00:00,2524
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/07/22 12:00:00,05/07/22 13:00:00,51892
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/07/22 11:00:00,05/07/22 12:00:00,88305313
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/06/22 04:00:00,05/06/22 05:00:00,4241
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/07/22 07:00:00,05/07/22 08:00:00,1610
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/06/22 03:00:00,05/06/22 04:00:00,4391
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/07/22 12:00:00,05/07/22 13:00:00,3030792
AmazonEC2,RunInstances,CAN1-USE1-AWS-Out-Bytes,,05/05/22 04:00:00,05/05/22 05:00:00,85179
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/08/22 20:00:00,05/08/22 21:00:00,32212254720
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/06/22 05:00:00,05/06/22 06:00:00,483183820800
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/05/22 14:00:00,05/05/22 15:00:00,504962
AmazonEC2,RunInstances,EUC1-C3DataTransfer-In-Bytes,,05/05/22 09:00:00,05/05/22 10:00:00,1891
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/05/22 09:00:00,05/05/22 10:00:00,22712
AmazonEC2,PublicIP-In,CAN1-USE2-AWS-In-Bytes,,05/08/22 04:00:00,05/08/22 05:00:00,1725
AmazonEC2,PublicIP-In,CAN1-EU-AWS-In-Bytes,,05/07/22 20:00:00,05/07/22 21:00:00,26502
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/08/22 16:00:00,05/08/22 17:00:00,229337
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/06/22 19:00:00,05/06/22 20:00:00,4
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/08/22 21:00:00,05/08/22 22:00:00,82666610
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/07/22 14:00:00,05/07/22 15:00:00,53803
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/08/22 05:00:00,05/08/22 06:00:00,6090
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/07/22 06:00:00,05/07/22 07:00:00,22263
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/07/22 23:00:00,05/08/22 00:00:00,14389936
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/05/22 12:00:00,05/05/22 13:00:00,15
AmazonEC2,RunInstances,USW2-CloudFront-Out-Bytes,,05/07/22 22:00:00,05/07/22 23:00:00,131607
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/08/22 20:00:00,05/08/22 21:00:00,17915
AmazonEC2,PublicIP-In,CAN1-USE1-AWS-In-Bytes,,05/06/22 09:00:00,05/06/22 10:00:00,23736
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/07/22 23:00:00,05/08/22 00:00:00,15704
AmazonEC2,PublicIP-In,CAN1-DataTransfer-Regional-Bytes,,05/06/22 07:00:00,05/06/22 08:00:00,80145
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/08/22 06:00:00,05/08/22 07:00:00,0
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/07/22 12:00:00,05/07/22 13:00:00,483183820800
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/07/22 00:00:00,05/07/22 01:00:00,2227
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/06/22 00:00:00,05/06/22 01:00:00,15
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/05/22 13:00:00,05/05/22 14:00:00,1118501
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/08/22 12:00:00,05/08/22 13:00:00,1
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/07/22 16:00:00,05/07/22 17:00:00,1
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/08/22 23:00:00,05/09/22 00:00:00,15
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/05/22 22:00:00,05/05/22 23:00:00,13571
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/08/22 11:00:00,05/08/22 12:00:00,42324
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/08/22 14:00:00,05/08/22 15:00:00,12792122
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/07/22 15:00:00,05/07/22 16:00:00,483183820800
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/07/22 07:00:00,05/07/22 08:00:00,5291932
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/07/22 09:00:00,05/07/22 10:00:00,0
AmazonEC2,PublicIP-Out,CAN1-USE2-AWS-Out-Bytes,,05/08/22 21:00:00,05/08/22 22:00:00,3220
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/05/22 21:00:00,05/05/22 22:00:00,483183820800
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/05/22 21:00:00,05/05/22 22:00:00,138
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/08/22 00:00:00,05/08/22 01:00:00,16815
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/05/22 03:00:00,05/05/22 04:00:00,1823
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/07/22 23:00:00,05/08/22 00:00:00,1558
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/08/22 21:00:00,05/08/22 22:00:00,3220
AmazonEC2,EBS:Gp2-IO-Read,CAN1-EBS:VolumeIOUsage.gp2,,05/06/22 11:00:00,05/06/22 12:00:00,82305
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/05/22 16:00:00,05/05/22 17:00:00,1771248
AmazonEC2,RunInstances,CAN1-CloudFront-Out-Bytes,,05/08/22 01:00:00,05/08/22 02:00:00,618125
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/07/22 22:00:00,05/07/22 23:00:00,184390911
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/08/22 08:00:00,05/08/22 09:00:00,567
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/06/22 22:00:00,05/06/22 23:00:00,3289
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/05/22 17:00:00,05/05/22 18:00:00,1935
AmazonEC2,RunInstances:0002,EUW3-BoxUsage:t2.micro,,05/08/22 17:00:00,05/08/22 18:00:00,15
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/07/22 08:00:00,05/07/22 09:00:00,20738
AmazonEC2,RunInstances,CAN1-CloudFront-In-Bytes,,05/08/22 01:00:00,05/08/22 02:00:00,2401285
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/07/22 17:00:00,05/07/22 18:00:00,200814
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,05/05/22 05:00:00,05/05/22 06:00:00,67596
AmazonEC2,RunInstances,EUW3-C3DataTransfer-Out-Bytes,,05/08/22 22:00:00,05/08/22 23:00:00,17833
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/06/22 12:00:00,05/06/22 13:00:00,984
AmazonEC2,PublicIP-Out,EUW3-USW2-AWS-Out-Bytes,,05/06/22 21:00:00,05/06/22 22:00:00,982
AmazonEC2,PublicIP-Out,CAN1-EUN1-AWS-Out-Bytes,,05/07/22 15:00:00,05/07/22 16:00:00,1595
AmazonEC2,PublicIP-Out,CAN1-APN2-AWS-Out-Bytes,,05/07/22 15:00:00,05/07/22 16:00:00,7869
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/06/22 16:00:00,05/06/22 17:00:00,5664194
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/05/22 04:00:00,05/05/22 05:00:00,0
AmazonEC2,CreateVolume-Gp2,EUW3-EBS:VolumeUsage.gp2,,05/08/22 05:00:00,05/08/22 06:00:00,483183820800
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/06/22 14:00:00,05/06/22 15:00:00,45187
AmazonEC2,PublicIP-Out,EUW3-USW1-AWS-Out-Bytes,,05/06/22 03:00:00,05/06/22 04:00:00,40612
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,05/05/22 11:00:00,05/05/22 12:00:00,29329
AmazonEC2,PublicIP-Out,CAN1-EUW2-AWS-Out-Bytes,,05/07/22 14:00:00,05/07/22 15:00:00,156987
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/07/22 01:00:00,05/07/22 02:00:00,35690
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/08/22 03:00:00,05/08/22 04:00:00,21218
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/08/22 01:00:00,05/08/22 02:00:00,1
AmazonEC2,RunInstances,EUC1-DataTransfer-Out-Bytes,,05/06/22 02:00:00,05/06/22 03:00:00,86311
AmazonEC2,EBS:Gp2-IO-Read,EBS:VolumeIOUsage.gp2,,05/06/22 06:00:00,05/06/22 07:00:00,0
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/08/22 02:00:00,05/08/22 03:00:00,52511
AmazonEC2,PublicIP-In,USW2-DataTransfer-Regional-Bytes,,05/07/22 12:00:00,05/07/22 13:00:00,457348
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/05/22 00:00:00,05/05/22 01:00:00,8589934592
AmazonEC2,PublicIP-In,DataTransfer-Regional-Bytes,,05/08/22 21:00:00,05/08/22 22:00:00,1785
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,05/05/22 02:00:00,05/05/22 03:00:00,47662
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/07/22 15:00:00,05/07/22 16:00:00,32346232
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/06/22 18:00:00,05/06/22 19:00:00,40124
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,05/08/22 20:00:00,05/08/22 21:00:00,6100012
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/08/22 05:00:00,05/08/22 06:00:00,1
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/08/22 14:00:00,05/08/22 15:00:00,483183820800
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/07/22 13:00:00,05/07/22 14:00:00,1
AmazonEC2,EBS:Gp2-IO-Read,EUC1-EBS:VolumeIOUsage.gp2,,05/06/22 10:00:00,05/06/22 11:00:00,11581
AmazonEC2,PublicIP-In,CAN1-USW1-AWS-In-Bytes,,05/05/22 11:00:00,05/05/22 12:00:00,18142
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/07/22 14:00:00,05/07/22 15:00:00,304344
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/07/22 04:00:00,05/07/22 05:00:00,40503
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/07/22 04:00:00,05/07/22 05:00:00,322122547200
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,05/05/22 13:00:00,05/05/22 14:00:00,2294
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/05/22 05:00:00,05/05/22 06:00:00,4776
AmazonEC2,RunInstances,CAN1-USE1-AWS-In-Bytes,,05/07/22 20:00:00,05/07/22 21:00:00,8579
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,05/07/22 08:00:00,05/07/22 09:00:00,40349
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/05/22 19:00:00,05/05/22 20:00:00,15
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/08/22 01:00:00,05/08/22 02:00:00,112694
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/08/22 15:00:00,05/08/22 16:00:00,109492155
AmazonEC2,RunInstances,EUC1-C3DataTransfer-Out-Bytes,,05/08/22 03:00:00,05/08/22 04:00:00,1162
AmazonEC2,RunInstances,CAN1-DataTransfer-In-Bytes,,05/05/22 01:00:00,05/05/22 02:00:00,4907868
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/07/22 09:00:00,05/07/22 10:00:00,933490
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/06/22 05:00:00,05/06/22 06:00:00,322122547200
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/05/22 03:00:00,05/05/22 04:00:00,322122547200
AmazonEC2,RunInstances,CAN1-C3DataTransfer-In-Bytes,,05/05/22 04:00:00,05/05/22 05:00:00,86872
AmazonEC2,PublicIP-Out,EUW3-USW1-AWS-Out-Bytes,,05/07/22 10:00:00,05/07/22 11:00:00,70094
AmazonEC2,EBS:Gp2-IO-Read,EUW3-EBS:VolumeIOUsage.gp2,,05/05/22 09:00:00,05/05/22 10:00:00,47253
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/06/22 21:00:00,05/06/22 22:00:00,10
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/08/22 19:00:00,05/08/22 20:00:00,9813716
AmazonEC2,RunInstances,BoxUsage:t2.micro,,05/06/22 02:00:00,05/06/22 03:00:00,1
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/07/22 09:00:00,05/07/22 10:00:00,10
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/06/22 16:00:00,05/06/22 17:00:00,3182
AmazonEC2,RunInstances:0002,EUC1-BoxUsage:t2.micro,,05/08/22 10:00:00,05/08/22 11:00:00,1
AmazonEC2,RunInstances:0002,USW2-BoxUsage:t2.micro,,05/05/22 04:00:00,05/05/22 05:00:00,10
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/08/22 12:00:00,05/08/22 13:00:00,2010
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/08/22 00:00:00,05/08/22 01:00:00,3437
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/05/22 07:00:00,05/05/22 08:00:00,6404991
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/08/22 15:00:00,05/08/22 16:00:00,39726
AmazonEC2,RunInstances,C3DataTransfer-In-Bytes,,05/08/22 16:00:00,05/08/22 17:00:00,3162
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/06/22 02:00:00,05/06/22 03:00:00,76874
AmazonEC2,RunInstances,C3DataTransfer-Out-Bytes,,05/06/22 08:00:00,05/06/22 09:00:00,1565
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/08/22 14:00:00,05/08/22 15:00:00,32212254720
AmazonEC2,PublicIP-Out,USW2-DataTransfer-Regional-Bytes,,05/05/22 07:00:00,05/05/22 08:00:00,3529
AmazonEC2,EBS:Gp2-IO-Write,EUC1-EBS:VolumeIOUsage.gp2,,05/05/22 11:00:00,05/05/22 12:00:00,3907
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/08/22 05:00:00,05/08/22 06:00:00,3414684
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/07/22 00:00:00,05/07/22 01:00:00,8589934592
AmazonEC2,RunInstances,DataTransfer-Out-Bytes,,05/07/22 10:00:00,05/07/22 11:00:00,59241
AmazonEC2,RunInstances:0002,CAN1-BoxUsage:t2.micro,,05/06/22 13:00:00,05/06/22 14:00:00,15
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/08/22 09:00:00,05/08/22 10:00:00,24323
AmazonEC2,RunInstances,EUW3-C3DataTransfer-In-Bytes,,05/05/22 03:00:00,05/05/22 04:00:00,25565
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/06/22 19:00:00,05/06/22 20:00:00,14044
AmazonEC2,CreateVolume-Gp2,EUC1-EBS:VolumeUsage.gp2,,05/05/22 03:00:00,05/05/22 04:00:00,32212254720
AmazonEC2,RunInstances,EUW3-DataTransfer-Out-Bytes,,05/06/22 22:00:00,05/06/22 23:00:00,7099641
AmazonEC2,EBS:Gp2-IO-Write,EUW3-EBS:VolumeIOUsage.gp2,,05/05/22 07:00:00,05/05/22 08:00:00,47674
AmazonEC2,RunInstances,CAN1-DataTransfer-Out-Bytes,,05/08/22 08:00:00,05/08/22 09:00:00,4145154
AmazonEC2,RunInstances,EUC1-DataTransfer-In-Bytes,,05/08/22 16:00:00,05/08/22 17:00:00,1546320
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/08/22 12:00:00,05/08/22 13:00:00,112398
AmazonEC2,PublicIP-Out,CAN1-USE1-AWS-Out-Bytes,,05/07/22 16:00:00,05/07/22 17:00:00,135905
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,05/06/22 10:00:00,05/06/22 11:00:00,18283
AmazonEC2,RunInstances,DataTransfer-In-Bytes,,05/07/22 03:00:00,05/07/22 04:00:00,43493
AmazonEC2,EBS:Gp2-IO-Write,EBS:VolumeIOUsage.gp2,,05/06/22 23:00:00,05/07/22 00:00:00,4111
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,05/05/22 14:00:00,05/05/22 15:00:00,44800
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,05/08/22 19:00:00,05/08/22 20:00:00,322122547200
AmazonEC2,RunInstances,EUW3-DataTransfer-In-Bytes,,05/08/22 11:00:00,05/08/22 12:00:00,9892597
AmazonEC2,RunInstances,CAN1-C3DataTransfer-Out-Bytes,,05/06/22 01:00:00,05/06/22 02:00:00,13723
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,05/06/22 15:00:00,05/06/22 16:00:00,9919230
AmazonEC2,CreateVolume-Gp2,CAN1-EBS:VolumeUsage.gp2,,05/07/22 04:00:00,05/07/22 05:00:00,483183820800
AmazonEC2,CreateVolume-Gp2,EBS:VolumeUsage.gp2,,05/05/22 23:00:00,05/06/22 00:00:00,8589934592
